"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.609747208E1,1.561875057E1,-4.327500153E1,1.576875019E1,4.863460300E1
2.610747208E1,1.590000057E1,-4.329375076E1,1.571250057E1,4.872413722E1
2.611747208E1,1.582500076E1,-4.329375076E1,1.558125019E1,4.865752626E1
2.612747208E1,1.608750153E1,-4.314375305E1,1.563750076E1,4.862841312E1
2.613747208E1,1.646250153E1,-4.288125229E1,1.569375038E1,4.853977292E1
2.614747208E1,1.661250114E1,-4.286250305E1,1.573125076E1,4.858643445E1
2.615747208E1,1.650000000E1,-4.295625305E1,1.563750076E1,4.860062866E1
2.616747208E1,1.653750038E1,-4.288125229E1,1.556250095E1,4.852300643E1
2.617747208E1,1.655625153E1,-4.280625153E1,1.550625038E1,4.844510744E1
2.618747208E1,1.655625153E1,-4.291875076E1,1.531875038E1,4.848497442E1
2.619747208E1,1.648125076E1,-4.290000153E1,1.535625076E1,4.845468187E1
2.620747208E1,1.633125114E1,-4.291875076E1,1.526250076E1,4.839083447E1
2.621747208E1,1.618125153E1,-4.295625305E1,1.526250076E1,4.837371711E1
2.622747208E1,1.629375076E1,-4.288125229E1,1.522500038E1,4.833310199E1
2.623747208E1,1.625625038E1,-4.291875076E1,1.522500038E1,4.835375353E1
2.624747208E1,1.623750114E1,-4.290000153E1,1.537500095E1,4.837827228E1
2.625747208E1,1.591875076E1,-4.303125000E1,1.539375019E1,4.839486179E1
2.626747208E1,1.576875019E1,-4.288125229E1,1.550625038E1,4.824830651E1
2.627747208E1,1.590000057E1,-4.278750229E1,1.560000038E1,4.823837043E1
2.628747208E1,1.595625019E1,-4.267500305E1,1.537500095E1,4.808480488E1
2.629747208E1,1.593750095E1,-4.284375000E1,1.526250076E1,4.819268389E1
2.630747208E1,1.595625019E1,-4.280625153E1,1.518750095E1,4.814184536E1
2.631747208E1,1.603125000E1,-4.276875305E1,1.507500076E1,4.809805466E1
2.632747208E1,1.608750153E1,-4.267500305E1,1.509375095E1,4.803940995E1
2.633747208E1,1.614375114E1,-4.258125305E1,1.511250019E1,4.798094908E1
2.634747208E1,1.621875000E1,-4.254375076E1,1.516875076E1,4.799072390E1
2.635747208E1,1.599375057E1,-4.286250305E1,1.530000019E1,4.823986143E1
2.636747208E1,1.605000114E1,-4.280625153E1,1.550625038E1,4.827443948E1
2.637747208E1,1.606875038E1,-4.263750076E1,1.573125076E1,4.820408137E1
2.638747208E1,1.590000057E1,-4.267500305E1,1.588125038E1,4.823048846E1
2.639747208E1,1.597500038E1,-4.250625229E1,1.599375057E1,4.814335030E1
2.640747208E1,1.599375057E1,-4.245000076E1,1.612500000E1,4.814372490E1
2.641747208E1,1.616250038E1,-4.235625076E1,1.584375095E1,4.802398194E1
2.642747208E1,1.605000114E1,-4.250625229E1,1.573125076E1,4.808176651E1
2.643747208E1,1.605000114E1,-4.230000305E1,1.578750038E1,4.791803380E1
2.644747208E1,1.571250057E1,-4.256250000E1,1.595625019E1,4.809418884E1
2.645747208E1,1.561875057E1,-4.261875153E1,1.590000057E1,4.809483724E1
2.646747208E1,1.522500038E1,-4.280625153E1,1.575000095E1,4.808573943E1
2.647747208E1,1.488750076E1,-4.310625076E1,1.603125000E1,4.834033006E1
2.648747208E1,1.479375076E1,-4.312500000E1,1.597500038E1,4.830964007E1
2.649747208E1,1.445625019E1,-4.336875153E1,1.618125153E1,4.849396539E1
2.650747208E1,1.441875076E1,-4.323750305E1,1.644375038E1,4.845388499E1
2.651747208E1,1.351875019E1,-4.299375153E1,1.730625153E1,4.827758920E1
2.652747208E1,1.282500076E1,-4.265625000E1,1.820625114E1,4.811968297E1
2.653747208E1,1.276875019E1,-4.256250000E1,1.816875076E1,4.800740455E1
2.654747208E1,1.291875076E1,-4.241250229E1,1.822500038E1,4.793605230E1
2.655747208E1,1.308750057E1,-4.213125229E1,1.815000153E1,4.770479689E1
2.656747208E1,1.295625019E1,-4.237500000E1,1.807500076E1,4.785614586E1
2.657747208E1,1.301250076E1,-4.230000305E1,1.813125038E1,4.782632826E1
2.658747208E1,1.301250076E1,-4.226250076E1,1.803750038E1,4.775767548E1
2.659747208E1,1.365000057E1,-4.248750305E1,1.723125076E1,4.783750029E1
2.660747208E1,1.447500038E1,-4.248750305E1,1.650000000E1,4.782220772E1
2.661747208E1,1.430625057E1,-4.269375229E1,1.670625114E1,4.802628569E1
2.662747208E1,1.408125019E1,-4.286250305E1,1.680000114E1,4.814266105E1
2.663747208E1,1.368750095E1,-4.295625305E1,1.687500000E1,4.813889263E1
2.664747208E1,1.335000038E1,-4.284375000E1,1.687500000E1,4.794345679E1
2.665747208E1,1.318125057E1,-4.290000153E1,1.708125114E1,4.802004413E1
2.666747208E1,1.310625076E1,-4.290000153E1,1.693125153E1,4.794633686E1
2.667747208E1,1.310625076E1,-4.295625305E1,1.713750076E1,4.806981816E1
2.668747208E1,1.301250076E1,-4.301250076E1,1.700625038E1,4.804802754E1
2.669747208E1,1.301250076E1,-4.280625153E1,1.698750114E1,4.785682335E1
2.670747208E1,1.314375019E1,-4.261875153E1,1.702500153E1,4.773852561E1
2.671747208E1,1.316250038E1,-4.269375229E1,1.700625038E1,4.780397947E1
2.672747208E1,1.310625076E1,-4.284375000E1,1.702500153E1,4.792923325E1
2.673747208E1,1.306875038E1,-4.286250305E1,1.711875153E1,4.796913652E1
2.674747208E1,1.290000057E1,-4.286250305E1,1.743750000E1,4.803822008E1
2.675747208E1,1.276875019E1,-4.284375000E1,1.725000000E1,4.791858090E1
2.676747208E1,1.254375076E1,-4.299375153E1,1.755000114E1,4.810208825E1
2.677747208E1,1.226250076E1,-4.314375305E1,1.734375000E1,4.808906338E1
2.678747208E1,1.215000057E1,-4.321875000E1,1.753125000E1,4.819572172E1
2.679747208E1,1.218750095E1,-4.320000076E1,1.762500000E1,4.822256599E1
2.680747208E1,1.220625019E1,-4.318125153E1,1.783125114E1,4.828629769E1
2.681747208E1,1.215000057E1,-4.320000076E1,1.785000038E1,4.829580824E1
2.682747208E1,1.215000057E1,-4.325625229E1,1.786875153E1,4.835305737E1
2.683747208E1,1.216875076E1,-4.314375305E1,1.779375076E1,4.822944628E1
2.684747208E1,1.230000019E1,-4.321875000E1,1.770000076E1,4.829534536E1
2.685747208E1,1.241250038E1,-4.306875229E1,1.828125000E1,4.840652529E1
2.686747208E1,1.235625076E1,-4.284375000E1,1.850625038E1,4.827779148E1
2.687747208E1,1.241250038E1,-4.265625000E1,1.875000000E1,4.822020665E1
2.688747208E1,1.248750019E1,-4.246875000E1,1.893750000E1,4.814728750E1
2.689747208E1,1.280625057E1,-4.213125229E1,1.931250000E1,4.808341845E1
2.690747208E1,1.276875019E1,-4.203750229E1,1.959375000E1,4.810517248E1
2.691747208E1,1.295625019E1,-4.185000229E1,2.032500076E1,4.829485238E1
2.692747208E1,1.284375095E1,-4.164375305E1,2.070000076E1,4.824576809E1
2.693747208E1,1.282500076E1,-4.151250076E1,2.115000153E1,4.832277857E1
2.694747208E1,1.299375057E1,-4.125000000E1,2.160000038E1,4.834211487E1
2.695747208E1,1.295625019E1,-4.115625000E1,2.208750153E1,4.847225038E1
2.696747208E1,1.303125095E1,-4.076250076E1,2.272500038E1,4.845431469E1
2.697747208E1,1.275000095E1,-4.053750229E1,2.330625153E1,4.846682346E1
2.698747208E1,1.282500076E1,-4.036875153E1,2.390625000E1,4.863769663E1
2.699747208E1,1.258125019E1,-4.023750305E1,2.441250038E1,4.871667767E1
2.700747208E1,1.256250095E1,-4.005000305E1,2.505000114E1,4.888068874E1
2.701747208E1,1.269375038E1,-3.986250305E1,2.529375076E1,4.888685177E1
2.702747208E1,1.258125019E1,-3.975000000E1,2.574375153E1,4.900092957E1
2.703747208E1,1.248750019E1,-3.956250000E1,2.623125076E1,4.908367940E1
2.704747208E1,1.246875095E1,-3.943125153E1,2.647500038E1,4.910416472E1
2.705747208E1,1.237500095E1,-3.935625076E1,2.673750114E1,4.916247644E1
2.706747208E1,1.235625076E1,-3.903750229E1,2.713125038E1,4.911932680E1
2.707747208E1,1.235625076E1,-3.881250000E1,2.726250076E1,4.901358013E1
2.708747208E1,1.222500038E1,-3.864375305E1,2.750625038E1,4.898350839E1
2.709747208E1,1.207500076E1,-3.838125229E1,2.799375153E1,4.901608201E1
2.710747208E1,1.186875057E1,-3.819375229E1,2.812500191E1,4.889422958E1
2.711747208E1,1.190625000E1,-3.791250229E1,2.861250114E1,4.896725274E1
2.712747208E1,1.162500000E1,-3.766875076E1,2.902500153E1,4.895432690E1
2.713747208E1,1.153125000E1,-3.736875153E1,2.938125038E1,4.891473389E1
2.714747208E1,1.117500019E1,-3.716250229E1,2.945625114E1,4.871963605E1
2.715747208E1,1.110000038E1,-3.684375000E1,2.992500114E1,4.874605231E1
2.716747208E1,1.106250000E1,-3.648750305E1,3.045000076E1,4.879466499E1
2.717747208E1,1.081875038E1,-3.620625305E1,3.065625191E1,4.865946877E1
2.718747208E1,1.080000019E1,-3.590625000E1,3.131250191E1,4.885050224E1
2.719747208E1,1.051875019E1,-3.553125000E1,3.153750038E1,4.865930294E1
2.720747208E1,1.051875019E1,-3.521250153E1,3.202500153E1,4.874592385E1
2.721747208E1,1.035000038E1,-3.483750153E1,3.243750000E1,4.871309297E1
2.722747208E1,1.029375076E1,-3.446250153E1,3.309375000E1,4.887557268E1
2.723747208E1,1.010625076E1,-3.412500000E1,3.345000076E1,4.884213837E1
2.724747208E1,9.956250191E0,-3.388125229E1,3.378750229E1,4.887393462E1
2.725747208E1,9.881250381E0,-3.358125305E1,3.408750153E1,4.885997775E1
2.726747208E1,9.862500191E0,-3.315000153E1,3.450000000E1,4.885121811E1
2.727747208E1,9.937500000E0,-3.294375229E1,3.481875229E1,4.895293895E1
2.728747208E1,9.825000763E0,-3.271875000E1,3.502500153E1,4.892645474E1
2.729747208E1,9.750000000E0,-3.270000076E1,3.536250305E1,4.914121663E1
2.730747208E1,9.731250763E0,-3.253125000E1,3.560625076E1,4.920146910E1
2.731747208E1,9.431250572E0,-3.260625076E1,3.596250153E1,4.945116371E1
2.732747208E1,9.412500381E0,-3.249375153E1,3.620625305E1,4.955130484E1
2.733747208E1,9.187500000E0,-3.234375000E1,3.645000076E1,4.958962468E1
2.734747208E1,9.018750191E0,-3.232500076E1,3.650625229E1,4.958780077E1
2.735747208E1,8.643750191E0,-3.228750229E1,3.669375229E1,4.963495420E1
2.736747208E1,8.250000000E0,-3.232500076E1,3.678750229E1,4.966174080E1
2.737747208E1,8.043750763E0,-3.217500305E1,3.691875076E1,4.962788436E1
2.738747208E1,7.687500477E0,-3.230625153E1,3.703125000E1,4.974037623E1
2.739747208E1,7.650000095E0,-3.219375229E1,3.710625076E1,4.971754251E1
2.740747208E1,7.443750381E0,-3.213750076E1,3.712500000E1,4.966380976E1
2.741747208E1,7.387500286E0,-3.230625153E1,3.729375076E1,4.989080972E1
2.742747208E1,7.350000381E0,-3.232500076E1,3.731250000E1,4.991142992E1
2.743747208E1,7.387500286E0,-3.226875305E1,3.748125076E1,5.000691695E1
2.744747208E1,7.593750477E0,-3.198750114E1,3.768750000E1,5.001212785E1
2.745747208E1,7.631250381E0,-3.185625076E1,3.774375153E1,4.997646921E1
2.746747208E1,7.762500286E0,-3.150000191E1,3.772500229E1,4.975622904E1
2.747747208E1,7.837500095E0,-3.112500191E1,3.770625305E1,4.951720580E1
2.748747208E1,7.912500381E0,-3.105000114E1,3.795000076E1,4.966802584E1
2.749747208E1,7.912500381E0,-3.078750038E1,3.821250153E1,4.970586600E1
2.750747208E1,7.818750381E0,-3.054375076E1,3.853125000E1,4.978665278E1
2.751747208E1,7.800000191E0,-3.039375114E1,3.870000076E1,4.982278766E1
2.752747208E1,7.856250286E0,-3.024375153E1,3.890625000E1,4.990091646E1
2.753747208E1,7.912500381E0,-2.998125076E1,3.900000000E1,4.982452267E1
2.754747208E1,7.875000477E0,-2.992500114E1,3.909375000E1,4.985822515E1
2.755747208E1,7.875000477E0,-2.986875153E1,3.943125153E1,5.008973495E1
2.756747208E1,7.837500095E0,-2.960625076E1,3.963750076E1,5.009079715E1
2.757747208E1,7.837500095E0,-2.928750038E1,3.982500076E1,5.005212056E1
2.758747208E1,7.837500095E0,-2.904375076E1,3.975000000E1,4.985005884E1
2.759747208E1,7.781250477E0,-2.880000114E1,3.988125229E1,4.980464044E1
2.760747208E1,7.518750191E0,-2.874375153E1,4.012500000E1,4.992745218E1
2.761747208E1,7.181250095E0,-2.881875038E1,4.035000229E1,5.010203001E1
2.762747208E1,7.218750477E0,-2.853750038E1,4.113750076E1,5.058451597E1
2.763747208E1,7.087500095E0,-2.835000038E1,4.138125229E1,5.065928563E1
2.764747208E1,7.106250286E0,-2.803125191E1,4.140000153E1,5.049960399E1
2.765747208E1,7.181250095E0,-2.786250114E1,4.145625305E1,5.046295909E1
2.766747208E1,7.218750477E0,-2.760000038E1,4.190625000E1,5.069520854E1
2.767747208E1,7.143750191E0,-2.741250038E1,4.203750229E1,5.069151746E1
2.768747208E1,7.050000191E0,-2.713125038E1,4.203750229E1,5.052681317E1
2.769747208E1,7.087500095E0,-2.671875191E1,4.239375305E1,5.060982769E1
2.770747208E1,7.106250286E0,-2.649375153E1,4.218750000E1,5.032099780E1
2.771747208E1,7.200000286E0,-2.610000038E1,4.211250305E1,5.006508701E1
2.772747208E1,7.031250477E0,-2.576250076E1,4.216875076E1,4.991340972E1
2.773747208E1,6.656250477E0,-2.561250114E1,4.239375305E1,4.997535576E1
2.774747208E1,6.375000477E0,-2.544375038E1,4.252500153E1,4.996399523E1
2.775747208E1,6.393750191E0,-2.518125153E1,4.271250153E1,4.999333212E1
2.776747208E1,6.543750286E0,-2.491875076E1,4.306875229E1,5.018647458E1
2.777747208E1,6.375000477E0,-2.484375191E1,4.312500000E1,5.017587333E1
2.778747208E1,6.093750477E0,-2.478750038E1,4.325625229E1,5.022606228E1
2.779747208E1,6.243750095E0,-2.441250038E1,4.355625153E1,5.031999242E1
2.780747208E1,6.168750286E0,-2.437500191E1,4.378125000E1,5.048754351E1
2.781747208E1,6.337500095E0,-2.409375191E1,4.378125000E1,5.037331278E1
2.782747208E1,6.206250191E0,-2.386875153E1,4.395000076E1,5.039679958E1
2.783747208E1,6.056250095E0,-2.366250038E1,4.417500305E1,5.047794552E1
2.784747208E1,5.887500286E0,-2.345625114E1,4.410000229E1,5.029581075E1
2.785747208E1,6.168750286E0,-2.311875153E1,4.411875153E1,5.018958446E1
2.786747208E1,6.018750191E0,-2.287500000E1,4.415625000E1,5.009256824E1
2.787747208E1,5.606250286E0,-2.302500153E1,4.421250153E1,5.016299461E1
2.788747208E1,5.400000095E0,-2.281875038E1,4.430625153E1,5.012882698E1
2.789747208E1,5.343750000E0,-2.257500076E1,4.456875229E1,5.024499979E1
2.790747208E1,5.362500191E0,-2.236875153E1,4.438125229E1,4.998812867E1
2.791747208E1,5.287500381E0,-2.208750153E1,4.449375153E1,4.995507290E1
2.792747208E1,4.968750000E0,-2.193750000E1,4.473750305E1,5.007381114E1
2.793747208E1,4.500000000E0,-2.180625153E1,4.486875153E1,5.008959442E1
2.794747208E1,4.350000381E0,-2.135625076E1,4.520625305E1,5.018582733E1
2.795747208E1,4.200000286E0,-2.096250153E1,4.515000153E1,4.995587163E1
2.796747208E1,4.162500381E0,-2.066250038E1,4.507500076E1,4.975963249E1
2.797747208E1,3.825000048E0,-2.070000076E1,4.533750153E1,4.998609508E1
2.798747208E1,3.581250191E0,-2.051250076E1,4.567500305E1,5.019754919E1
2.799747208E1,3.412500143E0,-2.017500114E1,4.569375229E1,5.006590483E1
2.800747208E1,3.450000048E0,-1.985625076E1,4.575000000E1,4.999235636E1
2.801747208E1,3.412500143E0,-1.966875076E1,4.601250076E1,5.015630708E1
2.802747208E1,3.412500143E0,-1.966875076E1,4.595625305E1,5.010471144E1
2.803747208E1,3.018750191E0,-1.963125038E1,4.621875000E1,5.030578193E1
2.804747208E1,2.550000191E0,-1.953750038E1,4.661250305E1,5.060574931E1
2.805747208E1,2.606250048E0,-1.906875038E1,4.676250076E1,5.056818425E1
2.806747208E1,2.156250000E0,-1.899375153E1,4.685625076E1,5.060553573E1
2.807747208E1,1.725000024E0,-1.910625076E1,4.704375076E1,5.080491048E1
2.808747208E1,1.162500024E0,-1.923750114E1,4.691250229E1,5.071701615E1
2.809747208E1,6.750000119E-1,-1.910625076E1,4.681875229E1,5.057173132E1
2.810747208E1,1.500000060E-1,-1.903125000E1,4.687500000E1,5.059127001E1
2.811747208E1,-4.500000179E-1,-1.920000076E1,4.687500000E1,5.065676810E1
2.812747208E1,-9.562500119E-1,-1.942500114E1,4.668750000E1,5.057635554E1
2.813747208E1,-1.725000024E0,-1.978125000E1,4.629375076E1,5.037246109E1
2.814747208E1,-2.156250000E0,-1.989375114E1,4.605000305E1,5.020969557E1
2.815747208E1,-2.306250095E0,-1.985625076E1,4.591875076E1,5.008114571E1
2.816747208E1,-2.681250095E0,-1.993125153E1,4.605000305E1,5.024984249E1
2.817747208E1,-2.850000143E0,-2.000625038E1,4.597500229E1,5.022024881E1
2.818747208E1,-3.150000095E0,-2.019375038E1,4.571250153E1,5.007337467E1
2.819747208E1,-2.906250000E0,-2.004375076E1,4.578750229E1,5.006689125E1
2.820747208E1,-2.775000095E0,-1.989375114E1,4.588125229E1,5.008543972E1
2.821747208E1,-2.906250000E0,-1.993125153E1,4.582500076E1,5.005628603E1
2.822747208E1,-2.943750143E0,-1.993125153E1,4.603125000E1,5.024735246E1
2.823747208E1,-3.168750048E0,-1.995000076E1,4.614375305E1,5.037151430E1
2.824747208E1,-3.262500048E0,-1.991250038E1,4.606875229E1,5.029395108E1
2.825747208E1,-3.393750191E0,-1.995000076E1,4.605000305E1,5.030032656E1
2.826747208E1,-3.712500095E0,-2.010000038E1,4.601250076E1,5.034821644E1
2.827747208E1,-4.125000000E0,-2.011875153E1,4.593750000E1,5.031931731E1
2.828747208E1,-4.293750286E0,-2.017500114E1,4.582500076E1,5.025333479E1
2.829747208E1,-4.500000000E0,-2.026875114E1,4.590000153E1,5.037739982E1
2.830747208E1,-4.593750000E0,-2.043750000E1,4.576875305E1,5.033460739E1
2.831747208E1,-4.856250286E0,-2.047500038E1,4.582500076E1,5.042558381E1
2.832747208E1,-4.781250000E0,-2.032500076E1,4.591875076E1,5.044301418E1
2.833747208E1,-5.043750286E0,-2.049375153E1,4.588125229E1,5.050269874E1
2.834747208E1,-4.950000286E0,-2.019375038E1,4.599375153E1,5.047489709E1
2.835747208E1,-4.893750191E0,-2.019375038E1,4.591875076E1,5.040107159E1
2.836747208E1,-4.968750000E0,-2.026875114E1,4.586250305E1,5.038729935E1
2.837747208E1,-4.893750191E0,-2.006250000E1,4.584375000E1,5.028023579E1
2.838747208E1,-4.612500191E0,-1.983750153E1,4.590000153E1,5.021565259E1
2.839747208E1,-4.650000095E0,-2.008125114E1,4.569375229E1,5.012781809E1
2.840747208E1,-4.743750095E0,-2.030625153E1,4.550625229E1,5.005662807E1
2.841747208E1,-4.668750286E0,-2.040000153E1,4.561875153E1,5.018991714E1
2.842747208E1,-4.631250381E0,-2.068125153E1,4.575000000E1,5.042048338E1
2.843747208E1,-4.725000381E0,-2.085000038E1,4.558125305E1,5.034579202E1
2.844747208E1,-4.800000191E0,-2.092500114E1,4.569375229E1,5.048578684E1
2.845747208E1,-4.875000000E0,-2.111250114E1,4.573125076E1,5.060484785E1
2.846747208E1,-5.287500381E0,-2.133750153E1,4.560000229E1,5.062219711E1
2.847747208E1,-5.287500381E0,-2.128125000E1,4.561875153E1,5.061541023E1
2.848747208E1,-5.268750191E0,-2.133750153E1,4.573125076E1,5.073850605E1
2.849747208E1,-5.343750000E0,-2.126250076E1,4.571250153E1,5.069795261E1
2.850747208E1,-5.531250000E0,-2.122500038E1,4.565625000E1,5.065163898E1
2.851747208E1,-5.587500095E0,-2.111250114E1,4.571250153E1,5.066153035E1
2.852747208E1,-5.925000191E0,-2.116875076E1,4.578750229E1,5.079091456E1
2.853747208E1,-6.037500381E0,-2.103750038E1,4.582500076E1,5.078344738E1
2.854747208E1,-6.075000286E0,-2.100000000E1,4.575000000E1,5.070471505E1
2.855747208E1,-6.150000095E0,-2.088750076E1,4.565625000E1,5.058263885E1
2.856747208E1,-6.337500095E0,-2.094375038E1,4.563750076E1,5.061211380E1
2.857747208E1,-6.543750286E0,-2.096250153E1,4.560000229E1,5.061232406E1
2.858747208E1,-6.637500286E0,-2.103750038E1,4.571250153E1,5.075692690E1
2.859747208E1,-6.581250191E0,-2.105625153E1,4.582500076E1,5.085871879E1
2.860747208E1,-6.300000191E0,-2.096250153E1,4.561875153E1,5.059829012E1
2.861747208E1,-6.300000191E0,-2.081250000E1,4.565625000E1,5.057018215E1
2.862747208E1,-6.487500191E0,-2.066250038E1,4.567500305E1,5.054930746E1
2.863747208E1,-6.675000191E0,-2.073750114E1,4.561875153E1,5.055363560E1
2.864747208E1,-6.618750095E0,-2.041875076E1,4.565625000E1,5.045023686E1
2.865747208E1,-6.637500286E0,-2.028750038E1,4.554375076E1,5.029783609E1
2.866747208E1,-6.468750477E0,-1.995000076E1,4.539375305E1,5.000440060E1
2.867747208E1,-6.675000191E0,-1.985625076E1,4.541250229E1,5.001121560E1
2.868747208E1,-6.750000477E0,-1.951875114E1,4.561875153E1,5.007608854E1
2.869747208E1,-6.656250477E0,-1.950000000E1,4.561875153E1,5.005622999E1
2.870747208E1,-6.618750095E0,-1.948125076E1,4.567500305E1,5.009523818E1
2.871747208E1,-6.562500477E0,-1.927500153E1,4.586250305E1,5.017929137E1
2.872747208E1,-6.543750286E0,-1.918125153E1,4.576875305E1,5.005516790E1
2.873747208E1,-6.543750286E0,-1.929375076E1,4.573125076E1,5.006412670E1
2.874747208E1,-6.693750381E0,-1.940625000E1,4.556250000E1,4.997349537E1
2.875747208E1,-6.506250381E0,-1.931250000E1,4.548750305E1,4.984392525E1
2.876747208E1,-6.600000381E0,-1.944375038E1,4.531875229E1,4.975347971E1
2.877747208E1,-6.731250286E0,-1.942500114E1,4.528125000E1,4.972958879E1
2.878747208E1,-6.712500095E0,-1.920000076E1,4.528125000E1,4.963959396E1
2.879747208E1,-6.487500191E0,-1.905000114E1,4.520625305E1,4.948328523E1
2.880747208E1,-6.768750191E0,-1.912500000E1,4.537500000E1,4.970384521E1
2.881747208E1,-6.656250477E0,-1.893750000E1,4.543125153E1,4.966823121E1
2.882747208E1,-6.768750191E0,-1.884375000E1,4.552500153E1,4.973357676E1
2.883747208E1,-6.768750191E0,-1.878750038E1,4.582500076E1,4.998716680E1
2.884747208E1,-6.731250286E0,-1.856250000E1,4.588125229E1,4.994962911E1
2.885747208E1,-6.750000477E0,-1.861875153E1,4.597500229E1,5.005917748E1
2.886747208E1,-6.581250191E0,-1.875000000E1,4.627500153E1,5.036120650E1
2.887747208E1,-6.825000286E0,-1.893750000E1,4.651875305E1,5.068731518E1
2.888747208E1,-6.825000286E0,-1.899375153E1,4.642500305E1,5.062236792E1
2.889747208E1,-6.975000381E0,-1.901250076E1,4.650000000E1,5.071859438E1
2.890747208E1,-6.712500095E0,-1.882500076E1,4.674375153E1,5.083715785E1
2.891747208E1,-7.031250477E0,-1.891875076E1,4.653750229E1,5.072570091E1
2.892747208E1,-7.050000191E0,-1.899375153E1,4.648125076E1,5.070475098E1
2.893747208E1,-7.218750477E0,-1.899375153E1,4.650000000E1,5.074566933E1
2.894747208E1,-7.237500191E0,-1.903125000E1,4.648125076E1,5.074521217E1
2.895747208E1,-7.200000286E0,-1.890000153E1,4.616250229E1,5.039867736E1
2.896747208E1,-6.900000095E0,-1.875000000E1,4.627500153E1,5.040385171E1
2.897747208E1,-6.600000381E0,-1.852500153E1,4.638750076E1,5.038388546E1
2.898747208E1,-6.843750477E0,-1.861875153E1,4.618125153E1,5.026134520E1
2.899747208E1,-6.750000477E0,-1.848750114E1,4.605000305E1,5.007946671E1
2.900747208E1,-6.900000095E0,-1.860000038E1,4.603125000E1,5.012430540E1
2.901747208E1,-6.618750095E0,-1.843125153E1,4.605000305E1,5.004119969E1
